,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population_x,Row ID,ZIP Code Location,Date,DosesDaily,DosesDailyCumulative,DoseDailtFirst,DoseDailyFirstCumulative,DoseDialyPopPercent,VacSDaily,VacSCumulative,VacSPopPercent,Population_y,ZipCoords,Row_ID,Current Population:,2010 Population:,Households per ZIP Code:,Average House Value:,Avg. Income Per Household:,Persons Per Household:,White Proportion,White Population:,Black Proportion,Black Population:,Hispanic Proportion,Hispanic Population:,Asian Population:,American Indian Population:,Hawaiian Population:,Other Population:,Male Population:,Female Population:,Median Age:,Male Median Age:,Female Median Age:
60624,44,10/25/2020,10/31/2020,81.0,1462.0,224.0,4043.4,898.0,15614,2484,43182.7,0.1,0.1,1,35,2.8,96.8,36158,60624-2020-44,POINT (-87.722735 41.879417),2021-02-04,55,1390,48,1171,0.034,7,219,0.006,34892,POINT (-87.722735 41.879417),60624-20210204,34224,38105,12701,"$164,500","$22,992",2.94,0.02787035822,1062,0.9626820627,36683,0.03044219919,1160,97,212,30,502,17668,20437,30.80 years,28.20 years,32.90 years
60624,38,09/13/2020,09/19/2020,28.0,1219.0,77.0,3371.3,556.0,11705,1538,32371.8,0.0,0.1,1,30,2.8,83.0,36158,60624-2020-38,POINT (-87.722735 41.879417),2021-02-04,55,1390,48,1171,0.034,7,219,0.006,34892,POINT (-87.722735 41.879417),60624-20210204,34224,38105,12701,"$164,500","$22,992",2.94,0.02787035822,1062,0.9626820627,36683,0.03044219919,1160,97,212,30,502,17668,20437,30.80 years,28.20 years,32.90 years
60624,15,04/05/2020,04/11/2020,77.0,244.0,213.0,674.8,209.0,614,578,1698.1,0.3,0.4,4,7,11.1,19.4,36158,60624-2020-15,POINT (-87.722735 41.879417),2021-02-04,55,1390,48,1171,0.034,7,219,0.006,34892,POINT (-87.722735 41.879417),60624-20210204,34224,38105,12701,"$164,500","$22,992",2.94,0.02787035822,1062,0.9626820627,36683,0.03044219919,1160,97,212,30,502,17668,20437,30.80 years,28.20 years,32.90 years
60624,47,11/15/2020,11/21/2020,158.0,1909.0,437.0,5279.6,1294.0,18975,3579,52478.0,0.1,0.1,0,37,0.0,102.3,36158,60624-2020-47,POINT (-87.722735 41.879417),2021-02-04,55,1390,48,1171,0.034,7,219,0.006,34892,POINT (-87.722735 41.879417),60624-20210204,34224,38105,12701,"$164,500","$22,992",2.94,0.02787035822,1062,0.9626820627,36683,0.03044219919,1160,97,212,30,502,17668,20437,30.80 years,28.20 years,32.90 years
60624,51,12/13/2020,12/19/2020,94.0,2360.0,260.0,6526.9,869.0,22835,2403,63153.4,0.1,0.1,4,55,11.1,152.1,36158,60624-2020-51,POINT (-87.722735 41.879417),2021-02-04,55,1390,48,1171,0.034,7,219,0.006,34892,POINT (-87.722735 41.879417),60624-20210204,34224,38105,12701,"$164,500","$22,992",2.94,0.02787035822,1062,0.9626820627,36683,0.03044219919,1160,97,212,30,502,17668,20437,30.80 years,28.20 years,32.90 years
60624,19,05/03/2020,05/09/2020,88.0,601.0,243.0,1662.1,414.0,1998,1145,5525.7,0.2,0.3,3,19,8.3,52.5,36158,60624-2020-19,POINT (-87.722735 41.879417),2021-02-04,55,1390,48,1171,0.034,7,219,0.006,34892,POINT (-87.722735 41.879417),60624-20210204,34224,38105,12701,"$164,500","$22,992",2.94,0.02787035822,1062,0.9626820627,36683,0.03044219919,1160,97,212,30,502,17668,20437,30.80 years,28.20 years,32.90 years
60624,30,07/19/2020,07/25/2020,23.0,1023.0,64.0,2829.2,510.0,7117,1410,19683.1,0.1,0.1,1,29,2.8,80.2,36158,60624-2020-30,POINT (-87.722735 41.879417),2021-02-04,55,1390,48,1171,0.034,7,219,0.006,34892,POINT (-87.722735 41.879417),60624-20210204,34224,38105,12701,"$164,500","$22,992",2.94,0.02787035822,1062,0.9626820627,36683,0.03044219919,1160,97,212,30,502,17668,20437,30.80 years,28.20 years,32.90 years
60624,2,01/10/2021,01/16/2021,69.0,2635.0,191.0,7287.5,914.0,26028,2528,71984.1,0.1,0.1,1,60,2.8,165.9,36158,60624-2021-2,POINT (-87.722735 41.879417),2021-02-04,55,1390,48,1171,0.034,7,219,0.006,34892,POINT (-87.722735 41.879417),60624-20210204,34224,38105,12701,"$164,500","$22,992",2.94,0.02787035822,1062,0.9626820627,36683,0.03044219919,1160,97,212,30,502,17668,20437,30.80 years,28.20 years,32.90 years
60624,23,05/31/2020,06/06/2020,25.0,861.0,69.0,2381.2,336.0,3751,929,10373.9,0.1,0.2,0,24,0.0,66.4,36158,60624-2020-23,POINT (-87.722735 41.879417),2021-02-04,55,1390,48,1171,0.034,7,219,0.006,34892,POINT (-87.722735 41.879417),60624-20210204,34224,38105,12701,"$164,500","$22,992",2.94,0.02787035822,1062,0.9626820627,36683,0.03044219919,1160,97,212,30,502,17668,20437,30.80 years,28.20 years,32.90 years
60624,42,10/11/2020,10/17/2020,40.0,1324.0,111.0,3661.7,643.0,13999,1778,38716.2,0.1,0.1,0,31,0.0,85.7,36158,60624-2020-42,POINT (-87.722735 41.879417),2021-02-04,55,1390,48,1171,0.034,7,219,0.006,34892,POINT (-87.722735 41.879417),60624-20210204,34224,38105,12701,"$164,500","$22,992",2.94,0.02787035822,1062,0.9626820627,36683,0.03044219919,1160,97,212,30,502,17668,20437,30.80 years,28.20 years,32.90 years
60625,47,11/15/2020,11/21/2020,270.0,3848.0,341.0,4855.9,3516.0,49075,4437,61929.8,0.1,0.1,5,123,6.3,155.2,79243,60625-2020-47,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,21,05/17/2020,05/23/2020,134.0,1226.0,169.0,1547.1,936.0,4632,1181,5845.3,0.2,0.2,8,80,10.1,101.0,79243,60625-2020-21,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,15,04/05/2020,04/11/2020,118.0,233.0,149.0,294.0,273.0,697,344,879.6,0.4,0.3,2,5,2.5,6.3,79243,60625-2020-15,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,43,10/18/2020,10/24/2020,156.0,2649.0,197.0,3342.9,2674.0,36857,3374,46511.4,0.1,0.1,2,117,2.5,147.6,79243,60625-2020-43,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,32,08/02/2020,08/08/2020,48.0,1777.0,61.0,2242.5,1286.0,18323,1623,23122.5,0.0,0.1,1,104,1.3,131.2,79243,60625-2020-32,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,53,12/27/2020,01/02/2021,170.0,5189.0,214.0,6548.2,2204.0,64500,2781,81395.2,0.1,0.1,5,150,6.3,189.3,79243,60625-2020-53,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,38,09/13/2020,09/19/2020,54.0,2149.0,68.0,2711.9,1311.0,26880,1654,33921.0,0.0,0.1,2,112,2.5,141.3,79243,60625-2020-38,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,4,01/24/2021,01/30/2021,105.0,5709.0,132.0,7204.4,2330.0,74364,2940,93843.0,0.1,0.1,4,166,5.0,209.5,79243,60625-2021-4,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,42,10/11/2020,10/17/2020,110.0,2493.0,139.0,3146.0,2242.0,34183,2829,43136.9,0.1,0.1,1,115,1.3,145.1,79243,60625-2020-42,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,25,06/14/2020,06/20/2020,40.0,1498.0,50.0,1890.4,1140.0,8665,1439,10934.7,0.1,0.2,4,96,5.0,121.1,79243,60625-2020-25,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,52,12/20/2020,12/26/2020,177.0,5019.0,223.0,6333.7,2419.0,62296,3053,78613.9,0.1,0.1,7,145,8.8,183.0,79243,60625-2020-52,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,16,04/12/2020,04/18/2020,111.0,344.0,140.0,434.1,364.0,1061,459,1338.9,0.3,0.3,8,13,10.1,16.4,79243,60625-2020-16,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,33,08/09/2020,08/15/2020,50.0,1827.0,63.0,2305.6,1531.0,19854,1932,25054.6,0.0,0.1,2,106,2.5,133.8,79243,60625-2020-33,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,27,06/28/2020,07/04/2020,21.0,1543.0,26.0,1947.2,1373.0,11470,1733,14474.5,0.0,0.1,3,101,3.8,127.5,79243,60625-2020-27,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,48,11/22/2020,11/28/2020,223.0,4071.0,281.0,5137.4,2642.0,51717,3334,65263.8,0.1,0.1,0,123,0.0,155.2,79243,60625-2020-48,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,20,05/10/2020,05/16/2020,158.0,1092.0,199.0,1378.0,825.0,3696,1041,4664.1,0.2,0.3,16,72,20.2,90.9,79243,60625-2020-20,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,44,10/25/2020,10/31/2020,243.0,2892.0,307.0,3649.5,2600.0,39457,3281,49792.4,0.1,0.1,1,118,1.3,148.9,79243,60625-2020-44,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,37,09/06/2020,09/12/2020,52.0,2095.0,66.0,2643.8,1118.0,25569,1411,32266.6,0.0,0.1,0,110,0.0,138.8,79243,60625-2020-37,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,24,06/07/2020,06/13/2020,71.0,1458.0,90.0,1839.9,1160.0,7525,1464,9496.1,0.1,0.2,3,92,3.8,116.1,79243,60625-2020-24,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,17,04/19/2020,04/25/2020,169.0,513.0,213.0,647.4,479.0,1540,604,1943.4,0.3,0.3,12,25,15.1,31.5,79243,60625-2020-17,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,41,10/04/2020,10/10/2020,123.0,2383.0,155.0,3007.2,2129.0,31941,2687,40307.7,0.1,0.1,0,114,0.0,143.9,79243,60625-2020-41,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,3,01/17/2021,01/23/2021,115.0,5604.0,145.0,7071.9,2264.0,72034,2857,90902.7,0.1,0.1,2,162,2.5,204.4,79243,60625-2021-3,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,12,03/15/2020,03/21/2020,25.0,26.0,32.0,32.8,83.0,95,105,119.9,0.2,0.1,1,1,1.3,1.3,79243,60625-2020-12,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,51,12/13/2020,12/19/2020,221.0,4842.0,279.0,6110.3,2963.0,59877,3739,75561.2,0.1,0.1,5,138,6.3,174.1,79243,60625-2020-51,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,29,07/12/2020,07/18/2020,42.0,1623.0,53.0,2048.1,1426.0,14328,1800,18081.1,0.0,0.1,0,102,0.0,128.7,79243,60625-2020-29,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,36,08/30/2020,09/05/2020,56.0,2043.0,71.0,2578.1,1470.0,24451,1855,30855.7,0.0,0.1,2,110,2.5,138.8,79243,60625-2020-36,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,49,11/29/2020,12/05/2020,288.0,4359.0,363.0,5500.8,2449.0,54166,3090,68354.3,0.1,0.1,4,127,5.0,160.3,79243,60625-2020-49,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,34,08/16/2020,08/22/2020,88.0,1915.0,111.0,2416.6,1507.0,21361,1902,26956.3,0.1,0.1,1,107,1.3,135.0,79243,60625-2020-34,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,19,05/03/2020,05/09/2020,170.0,934.0,214.0,1178.7,654.0,2871,825,3623.0,0.2,0.3,16,56,20.2,70.7,79243,60625-2020-19,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,23,05/31/2020,06/06/2020,53.0,1387.0,67.0,1750.3,795.0,6365,1003,8032.3,0.1,0.2,6,89,7.6,112.3,79243,60625-2020-23,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,2,01/10/2021,01/16/2021,126.0,5489.0,159.0,6926.8,2540.0,69770,3205,88045.6,0.1,0.1,7,160,8.8,201.9,79243,60625-2021-2,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,13,03/22/2020,03/28/2020,27.0,53.0,34.0,66.9,148.0,243,187,306.7,0.1,0.1,0,1,0.0,1.3,79243,60625-2020-13,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,18,04/26/2020,05/02/2020,251.0,764.0,317.0,964.1,677.0,2217,854,2797.7,0.3,0.3,15,40,18.9,50.5,79243,60625-2020-18,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,35,08/23/2020,08/29/2020,72.0,1987.0,91.0,2507.5,1620.0,22981,2044,29000.7,0.0,0.1,1,108,1.3,136.3,79243,60625-2020-35,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,40,09/27/2020,10/03/2020,56.0,2260.0,71.0,2852.0,1517.0,29812,1914,37621.0,0.0,0.1,1,114,1.3,143.9,79243,60625-2020-40,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,45,11/01/2020,11/07/2020,328.0,3220.0,414.0,4063.5,2978.0,42435,3758,53550.5,0.1,0.1,0,118,0.0,148.9,79243,60625-2020-45,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,28,07/05/2020,07/11/2020,38.0,1581.0,48.0,1995.1,1432.0,12902,1807,16281.6,0.0,0.1,1,102,1.3,128.7,79243,60625-2020-28,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,30,07/19/2020,07/25/2020,53.0,1676.0,67.0,2115.0,1385.0,15713,1748,19828.9,0.0,0.1,0,102,0.0,128.7,79243,60625-2020-30,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,31,07/26/2020,08/01/2020,53.0,1729.0,67.0,2181.9,1324.0,17037,1671,21499.7,0.0,0.1,1,103,1.3,130.0,79243,60625-2020-31,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,50,12/06/2020,12/12/2020,262.0,4621.0,331.0,5831.4,2748.0,56914,3468,71822.1,0.1,0.1,6,133,7.6,167.8,79243,60625-2020-50,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,26,06/21/2020,06/27/2020,24.0,1522.0,30.0,1920.7,1432.0,10097,1807,12741.8,0.0,0.1,2,98,2.5,123.7,79243,60625-2020-26,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
60625,1,01/03/2021,01/09/2021,174.0,5363.0,220.0,6767.8,2730.0,67230,3445,84840.3,0.1,0.1,3,153,3.8,193.1,79243,60625-2021-1,POINT (-87.701816 41.971155),2021-02-04,215,7028,182,5428,0.068,33,1600,0.02,79444,POINT (-87.701816 41.971155),60625-20210204,77524,78651,29214,"$336,100","$64,117",2.63,0.6312062148,49645,0.055561912750000005,4370,0.3598682789,28304,12393,932,189,15005,39591,39060,32.50 years,32.20 years,32.80 years
